key,family,block,numel,fp_changed_count,fp_changed_ratio,pct_l2_change,pct_scalar_changed,fp_mean_abs_delta,fp_max_abs_delta,fp_mean_abs_delta_changed_only,qparam_source,bucket_mean,bucket_median,update_over_bucket_mean_changed_only,update_over_bucket_median_changed_only,frac_update_over_bucket_lt_05_changed_only,frac_update_over_bucket_05_1_changed_only,frac_update_over_bucket_ge_1_changed_only,same_bucket_count,cross_bucket_count,same_bucket_ratio_over_fp_changed,cross_bucket_ratio_over_fp_changed,q_mean_abs_delta_to_base_all,q_mean_abs_delta_to_base_changed_only,q_survival_count,q_survival_ratio_over_fp_changed,closer_to_uce_count,closer_to_base_count,tie_count,closer_to_uce_ratio_over_fp_changed,closer_to_base_ratio_over_fp_changed,tie_ratio_over_fp_changed,collapse_to_base_q_count,collapse_to_base_q_ratio_over_fp_changed,same_sign_count,same_sign_ratio_over_fp_changed,mean_shrinkage_ratio_changed_only,median_shrinkage_ratio_changed_only
up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.1,983040,962757,0.9793670654296875,5.352082732637813,97.93670654296875,0.0013651291374117136,0.0263519287109375,0.0013938891934230924,saved_w_scale,0.0010373032419010997,0.0010314657120034099,1.3643245697021484,0.7957690954208374,37.222787737846375,19.63029056787491,43.1469202041626,333543,629214,0.34644567632330897,0.653554323676691,0.0013652060879394412,0.0013937900075688958,962757,1.0,962640,0,117,0.9998784740074598,0.0,0.00012152599254017369,6,6.232102181547369e-06,962757,1.0,0.9988798499107361,1.0
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.2,491520,484723,0.9861714680989583,6.1719241655530706,98.61714680989583,0.002273131161928177,0.03851318359375,0.0023050063755363226,saved_w_scale,0.0015039908466860652,0.0014804434031248093,1.5494298934936523,0.897072970867157,34.69156622886658,18.485403060913086,46.82303071022034,156824,327899,0.32353323444523985,0.6764667655547602,0.0022732054349035025,0.0023048962466418743,484723,1.0,484661,0,62,0.9998720918957837,0.0,0.00012790810421622247,3,6.1891018169139905e-06,484723,1.0,0.9992780089378357,1.0
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.2,491520,482594,0.9818400065104167,5.730082266862304,98.18400065104167,0.0019245825242251158,0.03490257263183594,0.001960179302841425,saved_w_scale,0.0014158358098939061,0.0014108017785474658,1.4049651622772217,0.8114250898361206,36.8514746427536,19.311678409576416,43.83684694766998,165091,317503,0.3420908672714538,0.6579091327285461,0.0019246768206357956,0.0019600677769631147,482594,1.0,482532,0,62,0.9998715276194897,0.0,0.00012847238051032545,3,6.2164055085641345e-06,482594,1.0,0.9991297721862793,1.0
up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.2,491520,484478,0.9856730143229167,6.991040093011544,98.56730143229167,0.0022426554933190346,0.0437469482421875,0.002275252714753151,saved_w_scale,0.0012850003549829125,0.0012697961647063494,1.7657438516616821,1.0124040842056274,31.545084714889526,18.10360848903656,50.351303815841675,143111,341367,0.29539215402969793,0.704607845970302,0.0022426999639719725,0.002275140257552266,484478,1.0,484421,0,57,0.999882347598859,0.0,0.00011765240114102188,4,8.256308852001535e-06,484478,1.0,0.999237060546875,1.0
up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.2,491520,485012,0.9867594401041667,6.99074728439307,98.67594401041667,0.001556228380650282,0.03311920166015625,0.0015771101461723447,saved_w_scale,0.0009427141048945487,0.0009204837260767817,1.6697262525558472,0.9659937620162964,32.419610023498535,18.61809641122818,48.962295055389404,146502,338510,0.30205850576892945,0.6979414942310705,0.0015562479384243488,0.0015770293539389968,485012,1.0,484953,0,59,0.9998783535252737,0.0,0.00012164647472639853,6,1.2370827938277815e-05,485012,1.0,0.9994150996208191,1.0
up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.2,491520,483392,0.9834635416666667,6.646562122719718,98.34635416666667,0.0021339221857488155,0.0382232666015625,0.0021698034834116697,saved_w_scale,0.00129310367628932,0.0012943892506882548,1.692840337753296,0.9515419602394104,33.92401933670044,17.438435554504395,48.637545108795166,152644,330748,0.3157768436382894,0.6842231563617106,0.002133992500603199,0.0021696833427995443,483392,1.0,483332,0,60,0.9998758771349133,0.0,0.0001241228650867205,1,2.0687144181120084e-06,483392,1.0,0.9991113543510437,1.0
up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.2,491520,482731,0.9821187337239583,6.545189209419707,98.21187337239583,0.0012652600416913629,0.0243988037109375,0.0012882963055744767,saved_w_scale,0.0008475751965306699,0.0008482261910103261,1.5334659814834595,0.8786382079124451,35.021576285362244,18.749572336673737,46.22885286808014,157322,325409,0.3258999318461006,0.6741000681538993,0.0012653161538764834,0.001288236235268414,482731,1.0,482671,0,60,0.999875707174389,0.0,0.00012429282561095102,3,6.214641280547551e-06,482731,1.0,0.9991114139556885,1.0
up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.3,245760,242302,0.9859293619791667,6.099561435461396,98.59293619791667,0.0018287923885509372,0.0385589599609375,0.0018548917723819613,saved_w_scale,0.0015820672269910574,0.0015236574690788984,1.2578421831130981,0.6886793375015259,41.29061996936798,19.583413004875183,39.125967025756836,92053,150249,0.3799101947156854,0.6200898052843146,0.0018288487335667014,0.0018547819927334785,242302,1.0,242228,0,74,0.999694596000033,0.0,0.00030540399996698334,3,1.2381243241904731e-05,242302,1.0,0.9993217587471008,1.0
up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.3,245760,240416,0.9782552083333333,5.011654893164975,97.82552083333333,0.00042754795867949724,0.008575439453125,0.0004370514943730086,saved_w_scale,0.00037452715332619846,0.0003485642373561859,1.248246192932129,0.6851453185081482,41.18943810462952,20.018218457698822,38.79234194755554,90950,149466,0.3783026088113936,0.6216973911886065,0.0004275701357983053,0.0004370131064206362,240416,1.0,240350,0,66,0.9997254758418741,0.0,0.0002745241581259151,9,3.7435112471715694e-05,240416,1.0,0.9986905455589294,1.0
up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.3,245760,241117,0.9811075846354167,5.980511786913983,98.11075846354167,0.0019319988787174225,0.037750244140625,0.0019692019559442997,saved_w_scale,0.0015344913117587566,0.0015155409928411245,1.3411318063735962,0.781101405620575,38.404178619384766,18.891657888889313,42.70416498184204,86073,155044,0.3569760738562607,0.6430239261437394,0.0019320514984428883,0.001969036180526018,241117,1.0,241065,0,52,0.9997843370645786,0.0,0.00021566293542139294,2,8.29472828543819e-06,241117,1.0,0.998721182346344,1.0
up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.3,245760,241636,0.9832194010416667,5.723673153928805,98.32194010416667,0.0006373683572746813,0.016427993774414062,0.0006482463213615119,saved_w_scale,0.0005040793912485242,0.0004526479751802981,1.3789231777191162,0.7804984450340271,37.400054931640625,20.272228121757507,42.32771694660187,84259,157377,0.34870218013872106,0.651297819861279,0.000637405610177666,0.0006482162862084806,241636,1.0,241601,0,35,0.9998551540333394,0.0,0.00014484596666059692,3,1.2415368570908308e-05,241636,1.0,0.9989711046218872,1.0
up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.3,245760,241625,0.9831746419270834,5.384079460514919,98.31746419270834,0.0015552230179309845,0.027618408203125,0.0015818380052223802,saved_w_scale,0.0014488447923213243,0.0014332369901239872,1.172122836112976,0.6571583151817322,42.36689209938049,20.12043446302414,37.51267492771149,94324,147301,0.3903735126745991,0.6096264873254009,0.0015553022967651486,0.0015817362582311034,241625,1.0,241551,0,74,0.9996937403000518,0.0,0.00030625969994826696,2,8.277289187790999e-06,241625,1.0,0.9991951584815979,1.0
up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.3,245760,240862,0.9800699869791667,5.842514877061043,98.00699869791667,0.0005887073930352926,0.0133056640625,0.0006006789044477046,saved_w_scale,0.0004906012327410281,0.0004499828501138836,1.2993677854537964,0.7215738892555237,40.01502990722656,19.5464625954628,40.43850898742676,89409,151453,0.37120425803987345,0.6287957419601266,0.0005887449369765818,0.0006006519543007016,240862,1.0,240814,0,48,0.9998007157625528,0.0,0.00019928423744716893,5,2.0758774734080095e-05,240862,1.0,0.9989036917686462,1.0
