key,family,block,numel,fp_changed_count,fp_changed_ratio,pct_l2_change,pct_scalar_changed,fp_mean_abs_delta,fp_max_abs_delta,fp_mean_abs_delta_changed_only,qparam_source,bucket_mean,bucket_median,update_over_bucket_mean_changed_only,update_over_bucket_median_changed_only,frac_update_over_bucket_lt_05_changed_only,frac_update_over_bucket_05_1_changed_only,frac_update_over_bucket_ge_1_changed_only,same_bucket_count,cross_bucket_count,same_bucket_ratio_over_fp_changed,cross_bucket_ratio_over_fp_changed,q_mean_abs_delta_to_base_all,q_mean_abs_delta_to_base_changed_only,q_survival_count,q_survival_ratio_over_fp_changed,closer_to_uce_count,closer_to_base_count,tie_count,closer_to_uce_ratio_over_fp_changed,closer_to_base_ratio_over_fp_changed,tie_ratio_over_fp_changed,collapse_to_base_q_count,collapse_to_base_q_ratio_over_fp_changed,same_sign_count,same_sign_ratio_over_fp_changed,mean_shrinkage_ratio_changed_only,median_shrinkage_ratio_changed_only
down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k.weight,to_k,down_blocks.2,983040,966890,0.9835713704427084,5.989280879939641,98.35713704427084,0.0018046759068965912,0.045632362365722656,0.0018348193261772394,saved_w_scale,0.0012095053680241108,0.0012006692122668028,1.524263858795166,0.8730232119560242,35.17390787601471,18.80224198102951,46.02384865283966,316153,650737,0.3269792840964329,0.6730207159035672,0.0018047618214040995,0.001834728056564927,966890,1.0,966848,0,42,0.9999565617598692,0.0,4.343824013072842e-05,4,4.136975250545564e-06,966890,1.0,0.9991258978843689,1.0
down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,to_v,down_blocks.2,983040,964072,0.9807047526041667,5.305719091343139,98.07047526041667,0.0010178895900025964,0.0181732177734375,0.001037916517816484,saved_w_scale,0.0007756626582704484,0.0007628481253050268,1.3481069803237915,0.7739315032958984,38.129207491874695,19.432365894317627,42.43842661380768,340536,623536,0.3532267299537794,0.6467732700462206,0.001017943606711924,0.0010378421284258366,964072,1.0,964025,0,47,0.9999512484544723,0.0,4.875154552771992e-05,5,5.186334630608502e-06,964072,1.0,0.9988732933998108,1.0
mid_block.attentions.0.transformer_blocks.0.attn2.to_k.weight,to_k,mid_block,983040,964113,0.9807464599609375,6.15618325889246,98.07464599609375,0.0015539462910965085,0.032497406005859375,0.0015844525769352913,saved_w_scale,0.0010265304008498788,0.0010035132290795445,1.5512828826904297,0.8716884851455688,35.408297181129456,18.569089472293854,46.02261483669281,317515,646598,0.3293338021580458,0.6706661978419542,0.0015540174208581448,0.001584358629770577,964113,1.0,964060,0,53,0.9999450271907961,0.0,5.4972809203900374e-05,10,1.0372228151679315e-05,964113,1.0,0.9989983439445496,1.0
mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight,to_v,mid_block,983040,963628,0.9802530924479167,5.241848409669967,98.02530924479167,0.0012833878863602877,0.027130126953125,0.0013092414010316133,saved_w_scale,0.0009705850388854742,0.0009830353083088994,1.3639065027236938,0.7887798547744751,37.59998679161072,19.433848559856415,42.96616613864899,335971,627657,0.3486521769811587,0.6513478230188413,0.0012834571534767747,0.0013091455912217498,963628,1.0,963597,0,31,0.9999678299094671,0.0,3.217009053286123e-05,11,1.1415193414886243e-05,963628,1.0,0.9988428950309753,1.0
up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.1,983040,965658,0.982318115234375,5.833108132664065,98.2318115234375,0.0018984657945111394,0.030607223510742188,0.0019326384644955397,saved_w_scale,0.001309135346673429,0.0013006692752242088,1.4911043643951416,0.8414514064788818,36.12262308597565,18.916945159435272,44.96043026447296,323760,641898,0.3352739789863492,0.6647260210136507,0.0018985572969540954,0.0019325308967381716,965658,1.0,965625,0,33,0.9999658264105926,0.0,3.417358940742996e-05,5,5.177816576883327e-06,965658,1.0,0.9990925788879395,1.0
up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.1,983040,964554,0.981195068359375,5.592629142483731,98.1195068359375,0.0013725111493840814,0.02530670166015625,0.0013988157734274864,saved_w_scale,0.000987251871265471,0.0009885933250188828,1.4316303730010986,0.8159576654434204,36.68970465660095,19.303636252880096,44.00666058063507,328161,636393,0.3402204542202925,0.6597795457797075,0.0013725862372666597,0.0013987342827022076,964554,1.0,964508,0,46,0.9999523095648352,0.0,4.76904351648534e-05,6,6.220491543241747e-06,964554,1.0,0.9990761280059814,1.0
up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.1,983040,964663,0.9813059488932292,5.828891179358223,98.13059488932292,0.0019935905002057552,0.0357513427734375,0.002031568670645356,saved_w_scale,0.0013700089184567332,0.0013583044055849314,1.4939388036727905,0.8678229451179504,34.8392128944397,19.449278712272644,45.71150839328766,314237,650426,0.32574795550363184,0.6742520444963681,0.001993676880374551,0.0020314394496381283,964663,1.0,964620,0,43,0.9999554248478484,0.0,4.4575152151580397e-05,5,5.183157226927953e-06,964663,1.0,0.9988929033279419,1.0
up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.1,983040,960145,0.9767100016276041,5.221766750375728,97.67100016276041,0.0014369902200996876,0.0335235595703125,0.0014712557895109057,saved_w_scale,0.0011201209854334593,0.0011149499332532287,1.3185334205627441,0.7567757964134216,38.7282133102417,19.558295607566833,41.71349108219147,344785,615360,0.35909680308703373,0.6409031969129663,0.0014370788121595979,0.0014711292460560799,960145,1.0,960111,0,34,0.9999645886819178,0.0,3.5411318082164676e-05,7,7.290565487504491e-06,960145,1.0,0.9985206723213196,0.9999961853027344
up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.1,983040,966478,0.9831522623697917,5.618732027319977,98.31522623697917,0.0018908156780526042,0.0360260009765625,0.0019232176709920168,saved_w_scale,0.0013579085934907198,0.0013505162205547094,1.4264048337936401,0.8175002336502075,36.495813727378845,19.551195204257965,43.95299255847931,327083,639395,0.3384277759038488,0.6615722240961511,0.0018908828496932983,0.001923082978464663,966478,1.0,966442,0,36,0.9999627513507808,0.0,3.7248649219123454e-05,4,4.138738802124829e-06,966478,1.0,0.9990964531898499,1.0
up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.1,983040,962625,0.9792327880859375,5.341012774815011,97.92327880859375,0.0013622596161440015,0.02630615234375,0.0013911498244851828,saved_w_scale,0.0010373000986874104,0.0010314546525478363,1.3616502285003662,0.7944831848144531,37.26851046085358,19.639112055301666,43.09237897396088,333914,628711,0.34687858719646797,0.653121412803532,0.0013623394770547748,0.0013910523848608136,962625,1.0,962585,0,40,0.999958446954941,0.0,4.1553045059083235e-05,9,9.349435138293727e-06,962625,1.0,0.9988783001899719,1.0
